CustomerID,OrderID,CustomerContact,Country,OrderDate,ProductID,UnitPrice,Quantity,Discount
BOLID,10801,Martin Sommer,Spain,9/19/2020,29,123.79,290,0.25
SIMOB,10802,Jytte Petersen,Denmark,9/19/2020,30,25.89,300,0.25
SIMOB,10802,Jytte Petersen,Denmark,9/19/2020,51,53,510,0.25
SIMOB,10802,Jytte Petersen,Denmark,9/19/2020,55,24,550,0.25
SIMOB,10802,Jytte Petersen,Denmark,9/19/2020,62,49.3,620,0.25
WELLI,10803,Paula Parente,Brazil,9/20/2020,19,9.2,190,0.05
WELLI,10803,Paula Parente,Brazil,9/20/2020,25,14,250,0.05
WELLI,10803,Paula Parente,Brazil,9/20/2020,59,55,590,0.05
SEVES,10804,Hari Kumar,UK,9/20/2020,10,31,100,0
SEVES,10804,Hari Kumar,UK,9/20/2020,28,45.6,280,0
SEVES,10804,Hari Kumar,UK,9/20/2020,49,20,490,0.15
THEBI,10805,Liz Nixon,USA,9/20/2020,34,14,340,0
THEBI,10805,Liz Nixon,USA,9/20/2020,38,263.5,380,0
VICTE,10806,Mary Saveley,France,9/21/2020,2,19,20,0.25
VICTE,10806,Mary Saveley,France,9/21/2020,65,21.05,650,0
VICTE,10806,Mary Saveley,France,9/21/2020,74,10,740,0.25
FRANS,10807,Paolo Accorti,Italy,9/21/2020,40,18.4,400,0
OLDWO,10808,Rene Phillips,USA,9/22/2020,56,38,560,0.15
OLDWO,10808,Rene Phillips,USA,9/22/2020,76,18,760,0.15
WELLI,10809,Paula Parente,Brazil,9/22/2020,52,7,520,0
LAUGB,10810,Yoshi Tannamuri,Canada,9/22/2020,13,6,130,0
LAUGB,10810,Yoshi Tannamuri,Canada,9/22/2020,25,14,250,0
LAUGB,10810,Yoshi Tannamuri,Canada,9/22/2020,70,15,700,0
LINOD,10811,Felipe Izquierdo,Venezuela,9/23/2020,19,9.2,190,0
LINOD,10811,Felipe Izquierdo,Venezuela,9/23/2020,23,9,230,0
LINOD,10811,Felipe Izquierdo,Venezuela,9/23/2020,40,18.4,400,0
REGGC,10812,Maurizio Moroni,Italy,9/23/2020,31,12.5,310,0.1
REGGC,10812,Maurizio Moroni,Italy,9/23/2020,72,34.8,720,0.1
REGGC,10812,Maurizio Moroni,Italy,9/23/2020,77,13,770,0
RICAR,10813,Janete Limeira,Brazil,9/26/2020,2,19,20,0.2
RICAR,10813,Janete Limeira,Brazil,9/26/2020,46,12,460,0
VICTE,10814,Mary Saveley,France,9/26/2020,41,9.65,410,0
VICTE,10814,Mary Saveley,France,9/26/2020,43,46,430,0.15
VICTE,10814,Mary Saveley,France,9/26/2020,48,12.75,480,0.15
VICTE,10814,Mary Saveley,France,9/26/2020,61,28.5,610,0.15
SAVEA,10815,Jose Pavarotti,USA,9/26/2020,33,2.5,330,0
GREAL,10816,Howard Snyder,USA,9/27/2020,38,263.5,380,0.05
GREAL,10816,Howard Snyder,USA,9/27/2020,62,49.3,620,0.05
KOENE,10817,Philip Cramer,Germany,9/27/2020,26,31.23,260,0.15
KOENE,10817,Philip Cramer,Germany,9/27/2020,38,263.5,380,0
KOENE,10817,Philip Cramer,Germany,9/27/2020,40,18.4,400,0.15
KOENE,10817,Philip Cramer,Germany,9/27/2020,62,49.3,620,0.15
MAGAA,10818,Giovanni Rovelli,Italy,9/28/2020,32,32,320,0
MAGAA,10818,Giovanni Rovelli,Italy,9/28/2020,41,9.65,410,0
CACTU,10819,Patricio Simpson,Argentina,9/28/2020,43,46,430,0
CACTU,10819,Patricio Simpson,Argentina,9/28/2020,75,7.75,750,0
RATTC,10820,Paula Wilson,USA,9/28/2020,56,38,560,0
SPLIR,10821,Art Braunschweiger,USA,9/29/2020,35,18,350,0
SPLIR,10821,Art Braunschweiger,USA,9/29/2020,51,53,510,0
TRAIH,10822,Helvetius Nagy,USA,9/29/2020,62,49.3,620,0
TRAIH,10822,Helvetius Nagy,USA,9/29/2020,70,15,700,0
LILAS,10823,Carlos Gonzalez,Venezuela,9/30/2020,11,21,110,0.1
LILAS,10823,Carlos Gonzalez,Venezuela,9/30/2020,57,19.5,570,0
LILAS,10823,Carlos Gonzalez,Venezuela,9/30/2020,59,55,590,0.1
LILAS,10823,Carlos Gonzalez,Venezuela,9/30/2020,77,13,770,0.1
FOLKO,10824,Maria Larsson,Sweden,9/30/2020,41,9.65,410,0
FOLKO,10824,Maria Larsson,Sweden,9/30/2020,70,15,700,0
DRACD,10825,Sven Ottlieb,Germany,9/30/2020,26,31.23,260,0
DRACD,10825,Sven Ottlieb,Germany,9/30/2020,53,32.8,530,0
BLONP,10826,Frederique Citeaux,France,10/3/2020,31,12.5,310,0
BLONP,10826,Frederique Citeaux,France,10/3/2020,57,19.5,570,0
BONAP,10827,Laurence Lebihan,France,10/3/2020,10,31,100,0
BONAP,10827,Laurence Lebihan,France,10/3/2020,39,18,390,0
RANCH,10828,Sergio Gutierrez,Argentina,10/4/2020,20,81,200,0
RANCH,10828,Sergio Gutierrez,Argentina,10/4/2020,38,263.5,380,0
ISLAT,10829,Helen Bennett,UK,10/4/2020,2,19,20,0
ISLAT,10829,Helen Bennett,UK,10/4/2020,8,40,80,0
ISLAT,10829,Helen Bennett,UK,10/4/2020,13,6,130,0
ISLAT,10829,Helen Bennett,UK,10/4/2020,60,34,600,0
TRADH,10830,Anabela Domingues,Brazil,10/4/2020,6,25,60,0
TRADH,10830,Anabela Domingues,Brazil,10/4/2020,39,18,390,0
TRADH,10830,Anabela Domingues,Brazil,10/4/2020,60,34,600,0
TRADH,10830,Anabela Domingues,Brazil,10/4/2020,68,12.5,680,0
SANTG,10831,Jonas Bergulfsen,Norway,10/5/2020,19,9.2,190,0
SANTG,10831,Jonas Bergulfsen,Norway,10/5/2020,35,18,350,0
SANTG,10831,Jonas Bergulfsen,Norway,10/5/2020,38,263.5,380,0
SANTG,10831,Jonas Bergulfsen,Norway,10/5/2020,43,46,430,0
LAMAI,10832,Annette Roulet,France,10/5/2020,13,6,130,0.2
LAMAI,10832,Annette Roulet,France,10/5/2020,25,14,250,0.2
LAMAI,10832,Annette Roulet,France,10/5/2020,44,19.45,440,0.2
LAMAI,10832,Annette Roulet,France,10/5/2020,64,33.25,640,0
OTTIK,10833,Henriette Pfalzheim,Germany,10/6/2020,7,30,70,0.1
OTTIK,10833,Henriette Pfalzheim,Germany,10/6/2020,31,12.5,310,0.1
OTTIK,10833,Henriette Pfalzheim,Germany,10/6/2020,53,32.8,530,0.1
TRADH,10834,Anabela Domingues,Brazil,10/6/2020,29,123.79,290,0.05
TRADH,10834,Anabela Domingues,Brazil,10/6/2020,30,25.89,300,0.05
ALFKI,10835,Maria Anders,Germany,10/6/2020,59,55,590,0
ALFKI,10835,Maria Anders,Germany,10/6/2020,77,13,770,0.2
ERNSH,10836,Roland Mendel,Austria,10/7/2020,22,21,220,0
ERNSH,10836,Roland Mendel,Austria,10/7/2020,35,18,350,0
ERNSH,10836,Roland Mendel,Austria,10/7/2020,57,19.5,570,0
ERNSH,10836,Roland Mendel,Austria,10/7/2020,60,34,600,0
ERNSH,10836,Roland Mendel,Austria,10/7/2020,64,33.25,640,0
BERGS,10837,Christina Berglund,Sweden,10/7/2020,13,6,130,0
BERGS,10837,Christina Berglund,Sweden,10/7/2020,40,18.4,400,0
BERGS,10837,Christina Berglund,Sweden,10/7/2020,47,9.5,470,0.25
BERGS,10837,Christina Berglund,Sweden,10/7/2020,76,18,760,0.25
LINOD,10838,Felipe Izquierdo,Venezuela,10/10/2020,1,18,10,0.25
LINOD,10838,Felipe Izquierdo,Venezuela,10/10/2020,18,62.5,180,0.25
LINOD,10838,Felipe Izquierdo,Venezuela,10/10/2020,36,19,360,0.25
TRADH,10839,Anabela Domingues,Brazil,10/10/2020,58,13.25,580,0.1
TRADH,10839,Anabela Domingues,Brazil,10/10/2020,72,34.8,720,0.1
LINOD,10840,Felipe Izquierdo,Venezuela,10/10/2020,25,14,250,0.2
LINOD,10840,Felipe Izquierdo,Venezuela,10/10/2020,39,18,390,0.2
SUPRD,10841,Pascale Cartrain,Belgium,10/11/2020,10,31,100,0
SUPRD,10841,Pascale Cartrain,Belgium,10/11/2020,56,38,560,0
SUPRD,10841,Pascale Cartrain,Belgium,10/11/2020,59,55,590,0
SUPRD,10841,Pascale Cartrain,Belgium,10/11/2020,77,13,770,0
TORTU,10842,Miguel Angel Paolino,Mexico,10/11/2020,11,21,110,0
TORTU,10842,Miguel Angel Paolino,Mexico,10/11/2020,43,46,430,0
TORTU,10842,Miguel Angel Paolino,Mexico,10/11/2020,68,12.5,680,0
TORTU,10842,Miguel Angel Paolino,Mexico,10/11/2020,70,15,700,0
VICTE,10843,Mary Saveley,France,10/12/2020,51,53,510,0.25
PICCO,10844,Georg Pipps,Austria,10/12/2020,22,21,220,0
QUICK,10845,Horst Kloss,Germany,10/12/2020,23,9,230,0.1
QUICK,10845,Horst Kloss,Germany,10/12/2020,35,18,350,0.1
QUICK,10845,Horst Kloss,Germany,10/12/2020,42,14,420,0.1
QUICK,10845,Horst Kloss,Germany,10/12/2020,58,13.25,580,0.1
QUICK,10845,Horst Kloss,Germany,10/12/2020,64,33.25,640,0
SUPRD,10846,Pascale Cartrain,Belgium,10/13/2020,4,22,40,0
SUPRD,10846,Pascale Cartrain,Belgium,10/13/2020,70,15,700,0
SUPRD,10846,Pascale Cartrain,Belgium,10/13/2020,74,10,740,0
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,1,18,10,0.2
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,19,9.2,190,0.2
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,37,26,370,0.2
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,45,9.5,450,0.2
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,60,34,600,0.2
SAVEA,10847,Jose Pavarotti,USA,10/13/2020,71,21.5,710,0.2
CONSH,10848,Elizabeth Brown,UK,10/14/2020,5,21.35,50,0
CONSH,10848,Elizabeth Brown,UK,10/14/2020,9,97,90,0
KOENE,10849,Philip Cramer,Germany,10/14/2020,3,10,30,0
KOENE,10849,Philip Cramer,Germany,10/14/2020,26,31.23,260,0.15
VICTE,10850,Mary Saveley,France,10/14/2020,25,14,250,0.15
VICTE,10850,Mary Saveley,France,10/14/2020,33,2.5,330,0.15
VICTE,10850,Mary Saveley,France,10/14/2020,70,15,700,0.15
RICAR,10851,Janete Limeira,Brazil,10/17/2020,2,19,20,0.05
RICAR,10851,Janete Limeira,Brazil,10/17/2020,25,14,250,0.05
RICAR,10851,Janete Limeira,Brazil,10/17/2020,57,19.5,570,0.05
RICAR,10851,Janete Limeira,Brazil,10/17/2020,59,55,590,0.05
RATTC,10852,Paula Wilson,USA,10/17/2020,2,19,20,0
RATTC,10852,Paula Wilson,USA,10/17/2020,17,39,170,0
RATTC,10852,Paula Wilson,USA,10/17/2020,62,49.3,620,0
BLAUS,10853,Hanna Moos,Germany,10/18/2020,18,62.5,180,0
ERNSH,10854,Roland Mendel,Austria,10/18/2020,10,31,100,0.15
ERNSH,10854,Roland Mendel,Austria,10/18/2020,13,6,130,0.15
OLDWO,10855,Rene Phillips,USA,10/18/2020,16,17.45,160,0
OLDWO,10855,Rene Phillips,USA,10/18/2020,31,12.5,310,0
OLDWO,10855,Rene Phillips,USA,10/18/2020,56,38,560,0
OLDWO,10855,Rene Phillips,USA,10/18/2020,65,21.05,650,0.15
ANTON,10856,Antonio Moreno,Mexico,10/19/2020,2,19,20,0
ANTON,10856,Antonio Moreno,Mexico,10/19/2020,42,14,420,0
BERGS,10857,Christina Berglund,Sweden,10/19/2020,3,10,30,0
BERGS,10857,Christina Berglund,Sweden,10/19/2020,26,31.23,260,0.25
BERGS,10857,Christina Berglund,Sweden,10/19/2020,29,123.79,290,0.25
LACOR,10858,Daniel Tonini,France,10/20/2020,7,30,70,0
LACOR,10858,Daniel Tonini,France,10/20/2020,27,43.9,270,0
LACOR,10858,Daniel Tonini,France,10/20/2020,70,15,700,0
FRANK,10859,Peter Franken,Germany,10/20/2020,24,4.5,240,0.25
FRANK,10859,Peter Franken,Germany,10/20/2020,54,7.45,540,0.25
FRANK,10859,Peter Franken,Germany,10/20/2020,64,33.25,640,0.25
FRANR,10860,Carine Schmitt,France,10/20/2020,51,53,510,0
FRANR,10860,Carine Schmitt,France,10/20/2020,76,18,760,0
WHITC,10861,Karl Jablonski,USA,10/21/2020,17,39,170,0
WHITC,10861,Karl Jablonski,USA,10/21/2020,18,62.5,180,0
WHITC,10861,Karl Jablonski,USA,10/21/2020,21,10,210,0
WHITC,10861,Karl Jablonski,USA,10/21/2020,33,2.5,330,0
WHITC,10861,Karl Jablonski,USA,10/21/2020,62,49.3,620,0
LEHMS,10862,Renate Messner,Germany,10/21/2020,11,21,110,0
LEHMS,10862,Renate Messner,Germany,10/21/2020,52,7,520,0
HILAA,10863,Carlos Hernandez,Venezuela,10/24/2020,1,18,10,0.15
HILAA,10863,Carlos Hernandez,Venezuela,10/24/2020,58,13.25,580,0.15
AROUT,10864,Thomas Hardy,UK,10/24/2020,35,18,350,0
AROUT,10864,Thomas Hardy,UK,10/24/2020,67,14,670,0
QUICK,10865,Horst Kloss,Germany,10/24/2020,38,263.5,380,0.05
QUICK,10865,Horst Kloss,Germany,10/24/2020,39,18,390,0.05
BERGS,10866,Christina Berglund,Sweden,10/25/2020,2,19,20,0.25
BERGS,10866,Christina Berglund,Sweden,10/25/2020,24,4.5,240,0.25
BERGS,10866,Christina Berglund,Sweden,10/25/2020,30,25.89,300,0.25
LONEP,10867,Fran Wilson,USA,10/25/2020,53,32.8,530,0
QUEEN,10868,Lucia Carvalho,Brazil,10/26/2020,26,31.23,260,0
QUEEN,10868,Lucia Carvalho,Brazil,10/26/2020,35,18,350,0
QUEEN,10868,Lucia Carvalho,Brazil,10/26/2020,49,20,490,0.1
SEVES,10869,Hari Kumar,UK,10/26/2020,1,18,10,0
SEVES,10869,Hari Kumar,UK,10/26/2020,11,21,110,0
SEVES,10869,Hari Kumar,UK,10/26/2020,23,9,230,0
SEVES,10869,Hari Kumar,UK,10/26/2020,68,12.5,680,0
WOLZA,10870,Zbyszek Piestrzeniewicz,Poland,10/26/2020,35,18,350,0
WOLZA,10870,Zbyszek Piestrzeniewicz,Poland,10/26/2020,51,53,510,0
BONAP,10871,Laurence Lebihan,France,10/27/2020,6,25,60,0.05
BONAP,10871,Laurence Lebihan,France,10/27/2020,16,17.45,160,0.05
BONAP,10871,Laurence Lebihan,France,10/27/2020,17,39,170,0.05
GODOS,10872,Jose Pedro Freyre,Spain,10/27/2020,55,24,550,0.05
GODOS,10872,Jose Pedro Freyre,Spain,10/27/2020,62,49.3,620,0.05
GODOS,10872,Jose Pedro Freyre,Spain,10/27/2020,64,33.25,640,0.05
GODOS,10872,Jose Pedro Freyre,Spain,10/27/2020,65,21.05,650,0.05
WILMK,10873,Matti Karttunen,Finland,10/28/2020,21,10,210,0
WILMK,10873,Matti Karttunen,Finland,10/28/2020,28,45.6,280,0
GODOS,10874,Jose Pedro Freyre,Spain,10/28/2020,10,31,100,0
BERGS,10875,Christina Berglund,Sweden,10/28/2020,19,9.2,190,0
BERGS,10875,Christina Berglund,Sweden,10/28/2020,47,9.5,470,0.1
BERGS,10875,Christina Berglund,Sweden,10/28/2020,49,20,490,0
BONAP,10876,Laurence Lebihan,France,10/31/2020,46,12,460,0
BONAP,10876,Laurence Lebihan,France,10/31/2020,64,33.25,640,0
RICAR,10877,Janete Limeira,Brazil,10/31/2020,16,17.45,160,0.25
RICAR,10877,Janete Limeira,Brazil,10/31/2020,18,62.5,180,0
QUICK,10878,Horst Kloss,Germany,11/1/2020,20,81,200,0.05
WILMK,10879,Matti Karttunen,Finland,11/1/2020,40,18.4,400,0
WILMK,10879,Matti Karttunen,Finland,11/1/2020,65,21.05,650,0
WILMK,10879,Matti Karttunen,Finland,11/1/2020,76,18,760,0
FOLKO,10880,Maria Larsson,Sweden,11/1/2020,23,9,230,0.2
FOLKO,10880,Maria Larsson,Sweden,11/1/2020,61,28.5,610,0.2
FOLKO,10880,Maria Larsson,Sweden,11/1/2020,70,15,700,0.2
CACTU,10881,Patricio Simpson,Argentina,11/2/2020,73,15,730,0
SAVEA,10882,Jose Pavarotti,USA,11/2/2020,42,14,420,0
SAVEA,10882,Jose Pavarotti,USA,11/2/2020,49,20,490,0.15
SAVEA,10882,Jose Pavarotti,USA,11/2/2020,54,7.45,540,0.15
LONEP,10883,Fran Wilson,USA,11/3/2020,24,4.5,240,0
LETSS,10884,Jaime Yorres,USA,11/3/2020,21,10,210,0.05
LETSS,10884,Jaime Yorres,USA,11/3/2020,56,38,560,0.05
LETSS,10884,Jaime Yorres,USA,11/3/2020,65,21.05,650,0.05
SUPRD,10885,Pascale Cartrain,Belgium,11/3/2020,2,19,20,0
SUPRD,10885,Pascale Cartrain,Belgium,11/3/2020,24,4.5,240,0
SUPRD,10885,Pascale Cartrain,Belgium,11/3/2020,70,15,700,0
SUPRD,10885,Pascale Cartrain,Belgium,11/3/2020,77,13,770,0
HANAR,10886,Mario Pontes,Brazil,11/4/2020,10,31,100,0
HANAR,10886,Mario Pontes,Brazil,11/4/2020,31,12.5,310,0
HANAR,10886,Mario Pontes,Brazil,11/4/2020,77,13,770,0
GALED,10887,Eduardo Saavedra,Spain,11/4/2020,25,14,250,0
GODOS,10888,Jose Pedro Freyre,Spain,11/7/2020,2,19,20,0
GODOS,10888,Jose Pedro Freyre,Spain,11/7/2020,68,12.5,680,0
RATTC,10889,Paula Wilson,USA,11/7/2020,11,21,110,0
RATTC,10889,Paula Wilson,USA,11/7/2020,38,263.5,380,0
DUMON,10890,Janine Labrune,France,11/7/2020,17,39,170,0
DUMON,10890,Janine Labrune,France,11/7/2020,34,14,340,0
DUMON,10890,Janine Labrune,France,11/7/2020,41,9.65,410,0
LEHMS,10891,Renate Messner,Germany,11/8/2020,30,25.89,300,0.05
MAISD,10892,Catherine Dewey,Belgium,11/8/2020,59,55,590,0.05
KOENE,10893,Philip Cramer,Germany,11/9/2020,8,40,80,0
KOENE,10893,Philip Cramer,Germany,11/9/2020,24,4.5,240,0
KOENE,10893,Philip Cramer,Germany,11/9/2020,29,123.79,290,0
KOENE,10893,Philip Cramer,Germany,11/9/2020,30,25.89,300,0
KOENE,10893,Philip Cramer,Germany,11/9/2020,36,19,360,0
SAVEA,10894,Jose Pavarotti,USA,11/9/2020,13,6,130,0.05
SAVEA,10894,Jose Pavarotti,USA,11/9/2020,69,36,690,0.05
SAVEA,10894,Jose Pavarotti,USA,11/9/2020,75,7.75,750,0.05
ERNSH,10895,Roland Mendel,Austria,11/9/2020,24,4.5,240,0
ERNSH,10895,Roland Mendel,Austria,11/9/2020,39,18,390,0
ERNSH,10895,Roland Mendel,Austria,11/9/2020,40,18.4,400,0
ERNSH,10895,Roland Mendel,Austria,11/9/2020,60,34,600,0
MAISD,10896,Catherine Dewey,Belgium,11/10/2020,45,9.5,450,0
MAISD,10896,Catherine Dewey,Belgium,11/10/2020,56,38,560,0
HUNGO,10897,Patricia McKenna,Ireland,11/10/2020,29,123.79,290,0
HUNGO,10897,Patricia McKenna,Ireland,11/10/2020,30,25.89,300,0
OCEAN,10898,Yvonne Moncada,Argentina,11/11/2020,13,6,130,0
LILAS,10899,Carlos Gonzalez,Venezuela,11/11/2020,39,18,390,0.15
WELLI,10900,Paula Parente,Brazil,11/11/2020,70,15,700,0.25
HILAA,10901,Carlos Hernandez,Venezuela,11/14/2020,41,9.65,410,0
HILAA,10901,Carlos Hernandez,Venezuela,11/14/2020,71,21.5,710,0
FOLKO,10902,Maria Larsson,Sweden,11/14/2020,55,24,550,0.15
FOLKO,10902,Maria Larsson,Sweden,11/14/2020,62,49.3,620,0.15
HANAR,10903,Mario Pontes,Brazil,11/15/2020,13,6,130,0
HANAR,10903,Mario Pontes,Brazil,11/15/2020,65,21.05,650,0
HANAR,10903,Mario Pontes,Brazil,11/15/2020,68,12.5,680,0
WHITC,10904,Karl Jablonski,USA,11/15/2020,58,13.25,580,0
WHITC,10904,Karl Jablonski,USA,11/15/2020,62,49.3,620,0
WELLI,10905,Paula Parente,Brazil,11/15/2020,1,18,10,0.05
WOLZA,10906,Zbyszek Piestrzeniewicz,Poland,11/16/2020,61,28.5,610,0
SPECD,10907,Dominique Perrier,France,11/16/2020,75,7.75,750,0
REGGC,10908,Maurizio Moroni,Italy,11/17/2020,7,30,70,0.05
REGGC,10908,Maurizio Moroni,Italy,11/17/2020,52,7,520,0.05
SANTG,10909,Jonas Bergulfsen,Norway,11/17/2020,7,30,70,0
SANTG,10909,Jonas Bergulfsen,Norway,11/17/2020,16,17.45,160,0
SANTG,10909,Jonas Bergulfsen,Norway,11/17/2020,41,9.65,410,0
WILMK,10910,Matti Karttunen,Finland,11/17/2020,19,9.2,190,0
WILMK,10910,Matti Karttunen,Finland,11/17/2020,49,20,490,0
WILMK,10910,Matti Karttunen,Finland,11/17/2020,61,28.5,610,0
GODOS,10911,Jose Pedro Freyre,Spain,11/17/2020,1,18,10,0
GODOS,10911,Jose Pedro Freyre,Spain,11/17/2020,17,39,170,0
GODOS,10911,Jose Pedro Freyre,Spain,11/17/2020,67,14,670,0
HUNGO,10912,Patricia McKenna,Ireland,11/17/2020,11,21,110,0.25
HUNGO,10912,Patricia McKenna,Ireland,11/17/2020,29,123.79,290,0.25
QUEEN,10913,Lucia Carvalho,Brazil,11/17/2020,4,22,40,0.25
QUEEN,10913,Lucia Carvalho,Brazil,11/17/2020,33,2.5,330,0.25
QUEEN,10913,Lucia Carvalho,Brazil,11/17/2020,58,13.25,580,0
QUEEN,10914,Lucia Carvalho,Brazil,11/18/2020,71,21.5,710,0
TORTU,10915,Miguel Angel Paolino,Mexico,11/18/2020,17,39,170,0
TORTU,10915,Miguel Angel Paolino,Mexico,11/18/2020,33,2.5,330,0
TORTU,10915,Miguel Angel Paolino,Mexico,11/18/2020,54,7.45,540,0
RANCH,10916,Sergio Gutierrez,Argentina,11/18/2020,16,17.45,160,0
RANCH,10916,Sergio Gutierrez,Argentina,11/18/2020,32,32,320,0
RANCH,10916,Sergio Gutierrez,Argentina,11/18/2020,57,19.5,570,0
ROMEY,10917,Alejandra Camino,Spain,11/21/2020,30,25.89,300,0
ROMEY,10917,Alejandra Camino,Spain,11/21/2020,60,34,600,0
BOTTM,10918,Elizabeth Lincoln,Canada,11/21/2020,1,18,10,0.25
BOTTM,10918,Elizabeth Lincoln,Canada,11/21/2020,60,34,600,0.25
LINOD,10919,Felipe Izquierdo,Venezuela,11/21/2020,16,17.45,160,0
LINOD,10919,Felipe Izquierdo,Venezuela,11/21/2020,25,14,250,0
LINOD,10919,Felipe Izquierdo,Venezuela,11/21/2020,40,18.4,400,0
AROUT,10920,Thomas Hardy,UK,11/22/2020,50,16.25,500,0
VAFFE,10921,Palle Ibsen,Denmark,11/22/2020,35,18,350,0
VAFFE,10921,Palle Ibsen,Denmark,11/22/2020,63,43.9,630,0
HANAR,10922,Mario Pontes,Brazil,11/22/2020,17,39,170,0
HANAR,10922,Mario Pontes,Brazil,11/22/2020,24,4.5,240,0
LAMAI,10923,Annette Roulet,France,11/22/2020,42,14,420,0.2
LAMAI,10923,Annette Roulet,France,11/22/2020,43,46,430,0.2
LAMAI,10923,Annette Roulet,France,11/22/2020,67,14,670,0.2
BERGS,10924,Christina Berglund,Sweden,11/23/2020,10,31,100,0.1
BERGS,10924,Christina Berglund,Sweden,11/23/2020,28,45.6,280,0.1
BERGS,10924,Christina Berglund,Sweden,11/23/2020,75,7.75,750,0
HANAR,10925,Mario Pontes,Brazil,11/23/2020,36,19,360,0.15
HANAR,10925,Mario Pontes,Brazil,11/23/2020,52,7,520,0.15
ANATR,10926,Ana Trujillo,Mexico,11/23/2020,11,21,110,0
ANATR,10926,Ana Trujillo,Mexico,11/23/2020,13,6,130,0
ANATR,10926,Ana Trujillo,Mexico,11/23/2020,19,9.2,190,0
ANATR,10926,Ana Trujillo,Mexico,11/23/2020,72,34.8,720,0
LACOR,10927,Daniel Tonini,France,11/24/2020,20,81,200,0
LACOR,10927,Daniel Tonini,France,11/24/2020,52,7,520,0
LACOR,10927,Daniel Tonini,France,11/24/2020,76,18,760,0
GALED,10928,Eduardo Saavedra,Spain,11/24/2020,47,9.5,470,0
GALED,10928,Eduardo Saavedra,Spain,11/24/2020,76,18,760,0
FRANK,10929,Peter Franken,Germany,11/24/2020,21,10,210,0
FRANK,10929,Peter Franken,Germany,11/24/2020,75,7.75,750,0
FRANK,10929,Peter Franken,Germany,11/24/2020,77,13,770,0
SUPRD,10930,Pascale Cartrain,Belgium,11/25/2020,21,10,210,0
SUPRD,10930,Pascale Cartrain,Belgium,11/25/2020,27,43.9,270,0
SUPRD,10930,Pascale Cartrain,Belgium,11/25/2020,55,24,550,0.2
SUPRD,10930,Pascale Cartrain,Belgium,11/25/2020,58,13.25,580,0.2
RICSU,10931,Michael Holz,Switzerland,11/25/2020,13,6,130,0.15
RICSU,10931,Michael Holz,Switzerland,11/25/2020,57,19.5,570,0
BONAP,10932,Laurence Lebihan,France,11/25/2020,16,17.45,160,0.1
BONAP,10932,Laurence Lebihan,France,11/25/2020,62,49.3,620,0.1
BONAP,10932,Laurence Lebihan,France,11/25/2020,72,34.8,720,0
BONAP,10932,Laurence Lebihan,France,11/25/2020,75,7.75,750,0.1
ISLAT,10933,Helen Bennett,UK,11/25/2020,53,32.8,530,0
ISLAT,10933,Helen Bennett,UK,11/25/2020,61,28.5,610,0
LEHMS,10934,Renate Messner,Germany,11/28/2020,6,25,60,0
WELLI,10935,Paula Parente,Brazil,11/28/2020,1,18,10,0
WELLI,10935,Paula Parente,Brazil,11/28/2020,18,62.5,180,0.25
WELLI,10935,Paula Parente,Brazil,11/28/2020,23,9,230,0.25
GREAL,10936,Howard Snyder,USA,11/28/2020,36,19,360,0.2
CACTU,10937,Patricio Simpson,Argentina,11/29/2020,28,45.6,280,0
CACTU,10937,Patricio Simpson,Argentina,11/29/2020,34,14,340,0
QUICK,10938,Horst Kloss,Germany,11/29/2020,13,6,130,0.25
QUICK,10938,Horst Kloss,Germany,11/29/2020,43,46,430,0.25
QUICK,10938,Horst Kloss,Germany,11/29/2020,60,34,600,0.25
QUICK,10938,Horst Kloss,Germany,11/29/2020,71,21.5,710,0.25
MAGAA,10939,Giovanni Rovelli,Italy,11/29/2020,2,19,20,0.15
MAGAA,10939,Giovanni Rovelli,Italy,11/29/2020,67,14,670,0.15
BONAP,10940,Laurence Lebihan,France,11/30/2020,7,30,70,0
BONAP,10940,Laurence Lebihan,France,11/30/2020,13,6,130,0
SAVEA,10941,Jose Pavarotti,USA,11/30/2020,31,12.5,310,0.25
SAVEA,10941,Jose Pavarotti,USA,11/30/2020,62,49.3,620,0.25
SAVEA,10941,Jose Pavarotti,USA,11/30/2020,68,12.5,680,0.25
SAVEA,10941,Jose Pavarotti,USA,11/30/2020,72,34.8,720,0
REGGC,10942,Maurizio Moroni,Italy,11/30/2020,49,20,490,0
BSBEV,10943,Victoria Ashworth,UK,11/30/2020,13,6,130,0
BSBEV,10943,Victoria Ashworth,UK,11/30/2020,22,21,220,0
BSBEV,10943,Victoria Ashworth,UK,11/30/2020,46,12,460,0
BOTTM,10944,Elizabeth Lincoln,Canada,12/1/2020,11,21,110,0.25
BOTTM,10944,Elizabeth Lincoln,Canada,12/1/2020,44,19.45,440,0.25
BOTTM,10944,Elizabeth Lincoln,Canada,12/1/2020,56,38,560,0
MORGK,10945,Alexander Feuer,Germany,12/1/2020,13,6,130,0
MORGK,10945,Alexander Feuer,Germany,12/1/2020,31,12.5,310,0
VAFFE,10946,Palle Ibsen,Denmark,12/1/2020,10,31,100,0
